,V1,V2,V3,V4,V5,V6
5893,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,vent cleaning,5173,5210,24-06-20
5894,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,air gun,5826,6050,24-06-20
5895,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,vent cleaning,5848,5909,24-06-20
5896,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,air gun,6476,6663,24-06-20
5897,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,vent cleaning,6518,6572,24-06-20
5898,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,air gun,7173,7435,24-06-20
5899,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145001_20200624145501.mp4,vent cleaning,7207,7272,24-06-20
5900,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,497,672,24-06-20
5901,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,vent cleaning,506,555,24-06-20
5902,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,1129,1422,24-06-20
5903,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,vent cleaning,1200,1286,24-06-20
5904,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,1876,1901,24-06-20
5905,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,5655,5849,24-06-20
5906,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,vent cleaning,5690,5745,24-06-20
5907,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,6330,6594,24-06-20
5908,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,vent cleaning,6389,6444,24-06-20
5909,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,air gun,7061,7309,24-06-20
5910,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624145501_20200624150001.mp4,vent cleaning,7106,7161,24-06-20
5911,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,air gun,282,500,24-06-20
5912,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,vent cleaning,307,365,24-06-20
5913,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,air gun,938,1146,24-06-20
5914,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,vent cleaning,979,1032,24-06-20
5915,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,air gun,1615,2036,24-06-20
5916,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,vent cleaning,1818,1919,24-06-20
5917,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,air gun,2485,2841,24-06-20
5918,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150001_20200624150501.mp4,vent cleaning,2505,2520,24-06-20
5919,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,2425,2664,24-06-20
5920,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,2446,2465,24-06-20
5921,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,3239,3524,24-06-20
5922,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,3979,4213,24-06-20
5923,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,4003,4019,24-06-20
5924,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,4656,4890,24-06-20
5925,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,4675,4690,24-06-20
5926,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,5338,5617,24-06-20
5927,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,5359,5376,24-06-20
5928,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,6082,6097,24-06-20
5929,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,6101,6259,24-06-20
5930,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,air gun,6745,7014,24-06-20
5931,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,vent cleaning,6762,6781,24-06-20
5932,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624150501_20200624151001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,7448,228,24-06-20
5933,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,4,17,24-06-20
5934,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,666,917,24-06-20
5935,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,685,700,24-06-20
5936,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,1354,1608,24-06-20
5937,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,2153,2522,24-06-20
5938,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,2203,2260,24-06-20
5939,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,3023,3071,24-06-20
5940,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,3088,3219,24-06-20
5941,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,3798,3835,24-06-20
5942,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,3845,4088,24-06-20
5943,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,4569,4806,24-06-20
5944,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,4606,4698,24-06-20
5945,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,5245,5479,24-06-20
5946,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,vent cleaning,5262,5280,24-06-20
5947,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,6011,6274,24-06-20
5948,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151001_20200624151501.mp4,air gun,6884,7242,24-06-20
5949,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,2055,2307,24-06-20
5950,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,2078,2095,24-06-20
5951,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,2747,3054,24-06-20
5952,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,3494,3858,24-06-20
5953,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,3605,3671,24-06-20
5954,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,4339,4763,24-06-20
5955,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,4371,4418,24-06-20
5956,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,5203,5485,24-06-20
5957,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,5239,5277,24-06-20
5958,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,5936,6195,24-06-20
5959,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,5988,6051,24-06-20
5960,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,air gun,6637,6854,24-06-20
5961,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,6660,6723,24-06-20
5962,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,7303,50,24-06-20
5963,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624151501_20200624152001.mp4,vent cleaning,7356,7406,24-06-20
5964,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,474,708,24-06-20
5965,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,521,584,24-06-20
5966,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,1156,1479,24-06-20
5967,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,1327,1378,24-06-20
5968,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,2396,2618,24-06-20
5969,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,2439,2498,24-06-20
5970,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,3070,3317,24-06-20
5971,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,3200,3257,24-06-20
5972,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,3742,3994,24-06-20
5973,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,3786,3872,24-06-20
5974,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,4422,4643,24-06-20
5975,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,4474,4551,24-06-20
5976,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,5092,5352,24-06-20
5977,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,5134,5170,24-06-20
5978,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,5835,6016,24-06-20
5979,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,5856,5904,24-06-20
5980,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,6496,6670,24-06-20
5981,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,vent cleaning,6532,6606,24-06-20
5982,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,/media/neo/krypton/data/data_crescent/camera_videos/original_videos/2020-06-24/crescent_cen1_mouldMaking_20200624152001_20200624152501.mp4,air gun,7145,7351,24-06-20
